STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
40,149,Washita,Oklahoma,10924,+35.314336,-099.053530
40,151,Woods,Oklahoma,8624,+36.767497,-098.708062
40,153,Woodward,Oklahoma,20470,+36.423748,-099.383574
41,001,Baker,Oregon,16668,+44.780021,-117.762087
41,003,Benton,Oregon,95184,+44.573123,-123.275062
41,005,Clackamas,Oregon,421401,+45.363411,-122.575016
41,007,Clatsop,Oregon,41072,+46.098894,-123.841041
41,009,Columbia,Oregon,52589,+45.889969,-122.929381
41,011,Coos,Oregon,64929,+43.305461,-124.232445
41,013,Crook,Oregon,24738,+44.283564,-120.843605
41,015,Curry,Oregon,23446,+42.251867,-124.327962
41,017,Deschutes,Oregon,198253,+44.090954,-121.306213
41,019,Douglas,Oregon,111201,+43.239963,-123.388771
41,021,Gilliam,Oregon,1995,+45.449592,-120.197022
41,023,Grant,Oregon,7233,+44.451525,-119.003559
41,025,Harney,Oregon,7495,+43.521602,-118.986891
41,027,Hood River,Oregon,23977,+45.658959,-121.565661
41,029,Jackson,Oregon,223259,+42.347769,-122.858631
41,031,Jefferson,Oregon,24502,+44.591478,-121.190361
41,033,Josephine,Oregon,88090,+42.404433,-123.385170
41,035,Klamath,Oregon,69413,+42.285893,-121.726802
41,037,Lake,Oregon,8160,+42.478434,-120.476422
41,039,Lane,Oregon,382971,+44.039563,-123.119235
41,041,Lincoln,Oregon,50395,+44.713731,-124.002001
41,043,Linn,Oregon,128610,+44.556336,-122.959471
41,045,Malheur,Oregon,31571,+43.975358,-117.061140
41,047,Marion,Oregon,345920,+44.960149,-122.955907
41,049,Morrow,Oregon,12186,+45.739056,-119.617276
41,051,Multnomah,Oregon,815428,+45.517904,-122.591156
41,053,Polk,Oregon,87433,+44.920857,-123.208110
41,055,Sherman,Oregon,1870,+45.518367,-120.721460
41,057,Tillamook,Oregon,27390,+45.469525,-123.858484
41,059,Umatilla,Oregon,80075,+45.801243,-118.967455
41,061,Union,Oregon,26196,+45.341591,-118.018208
41,063,Wallowa,Oregon,7391,+45.443336,-117.305634
41,065,Wasco,Oregon,26670,+45.541482,-121.204066
41,067,Washington,Oregon,600372,+45.486067,-122.870920
41,069,Wheeler,Oregon,1451,+44.837096,-120.088844
41,071,Yamhill,Oregon,107722,+45.239528,-123.136974
42,001,Adams,Pennsylvania,103852,+39.851137,-077.157037
42,003,Allegheny,Pennsylvania,1250578,+40.447811,-079.971635
42,005,Armstrong,Pennsylvania,65558,+40.769635,-079.510990
42,007,Beaver,Pennsylvania,168215,+40.684267,-080.302021
42,009,Bedford,Pennsylvania,47577,+40.054295,-078.476925
42,011,Berks,Pennsylvania,428849,+40.362681,-075.909878
42,013,Blair,Pennsylvania,122822,+40.487156,-078.376585
42,015,Bradford,Pennsylvania,59967,+41.833895,-076.527899
42,017,Bucks,Pennsylvania,646538,+40.239408,-075.026366
42,019,Butler,Pennsylvania,193763,+40.821598,-079.966512
42,021,Cambria,Pennsylvania,133472,+40.408084,-078.800185
42,023,Cameron,Pennsylvania,4547,+41.502354,-078.238790
42,025,Carbon,Pennsylvania,64749,+40.871955,-075.708895
42,027,Centre,Pennsylvania,158172,+40.839811,-077.836167
42,029,Chester,Pennsylvania,534413,+39.993381,-075.678116
42,031,Clarion,Pennsylvania,37241,+41.182373,-079.429465
42,033,Clearfield,Pennsylvania,80562,+40.991528,-078.499291
42,035,Clinton,Pennsylvania,37450,+41.140123,-077.448809
42,037,Columbia,Pennsylvania,64727,+41.038653,-076.389553
42,039,Crawford,Pennsylvania,83938,+41.666386,-080.098406
42,041,Cumberland,Pennsylvania,259469,+40.205907,-077.092609
42,043,Dauphin,Pennsylvania,286401,+40.304616,-076.796486
42,045,Delaware,Pennsylvania,576830,+39.922639,-075.348866
42,047,Elk,Pennsylvania,30990,+41.419129,-078.619743
42,049,Erie,Pennsylvania,270876,+42.068563,-080.072680
42,051,Fayette,Pennsylvania,128804,+39.949204,-079.715960
42,053,Forest,Pennsylvania,6973,+41.487078,-079.223165
42,055,Franklin,Pennsylvania,155932,+39.883461,-077.654852
42,057,Fulton,Pennsylvania,14556,+39.918305,-078.086150
42,059,Greene,Pennsylvania,35954,+39.876907,-080.113513
42,061,Huntingdon,Pennsylvania,44092,+40.428603,-078.002926
42,063,Indiana,Pennsylvania,83246,+40.617473,-079.130500
42,065,Jefferson,Pennsylvania,44492,+41.085869,-078.964273
42,067,Juniata,Pennsylvania,23509,+40.573028,-077.327685
42,069,Lackawanna,Pennsylvania,215896,+41.441461,-075.636396
42,071,Lancaster,Pennsylvania,552984,+40.073910,-076.292480
42,073,Lawrence,Pennsylvania,86070,+40.986789,-080.336455
42,075,Lebanon,Pennsylvania,143257,+40.340342,-076.443132
42,077,Lehigh,Pennsylvania,374557,+40.597849,-075.509406
42,079,Luzerne,Pennsylvania,325594,+41.195284,-075.928422
42,081,Lycoming,Pennsylvania,114188,+41.249270,-076.981292
42,083,McKean,Pennsylvania,40432,+41.865244,-078.583250
42,085,Mercer,Pennsylvania,110652,+41.263855,-080.336703
42,087,Mifflin,Pennsylvania,46143,+40.604270,-077.615882
42,089,Monroe,Pennsylvania,168327,+41.038639,-075.305852
42,091,Montgomery,Pennsylvania,856553,+40.169483,-075.314499
42,093,Montour,Pennsylvania,18136,+40.996765,-076.630209
42,095,Northampton,Pennsylvania,312951,+40.699145,-075.320858
42,097,Northumberland,Pennsylvania,91647,+40.874558,-076.684501
42,099,Perry,Pennsylvania,45842,+40.410783,-077.154446
42,101,Philadelphia,Pennsylvania,1603797,+40.003523,-075.139476
42,103,Pike,Pennsylvania,58535,+41.302389,-074.983463
42,105,Potter,Pennsylvania,16396,+41.823262,-077.935838
42,107,Schuylkill,Pennsylvania,143049,+40.712667,-076.195872
42,109,Snyder,Pennsylvania,39736,+40.787382,-076.980927
42,111,Somerset,Pennsylvania,74129,+40.029001,-079.012353
42,113,Sullivan,Pennsylvania,5840,+41.469615,-076.492908
42,115,Susquehanna,Pennsylvania,38434,+41.823092,-075.769230
42,117,Tioga,Pennsylvania,41045,+41.814804,-077.211057
42,119,Union,Pennsylvania,42681,+40.970242,-076.959238
42,121,Venango,Pennsylvania,50454,+41.404235,-079.765355
42,123,Warren,Pennsylvania,38587,+41.853111,-079.233295
42,125,Washington,Pennsylvania,209349,+40.208360,-080.146146
42,127,Wayne,Pennsylvania,51155,+41.539728,-075.307606
42,129,Westmoreland,Pennsylvania,354663,+40.340199,-079.594629
42,131,Wyoming,Pennsylvania,26069,+41.538722,-075.938649
42,133,York,Pennsylvania,456438,+39.941929,-076.753720
44,001,Bristol,Rhode Island,50793,+41.712608,-071.284716
44,003,Kent,Rhode Island,170363,+41.698511,-071.488956
44,005,Newport,Rhode Island,85643,+41.548629,-071.266556
44,007,Providence,Rhode Island,660741,+41.857227,-071.449675
44,009,Washington,Rhode Island,129839,+41.467323,-071.590046
45,001,Abbeville,South Carolina,24295,+34.241575,-082.422103
45,003,Aiken,South Carolina,168808,+33.535704,-081.774519
45,005,Allendale,South Carolina,8039,+32.997052,-081.291327
45,007,Anderson,South Carolina,203718,+34.564685,-082.616620
45,009,Bamberg,South Carolina,13311,+33.267569,-081.072226
45,011,Barnwell,South Carolina,20589,+33.294536,-081.356749
45,013,Beaufort,South Carolina,187117,+32.317957,-080.786927
45,015,Berkeley,South Carolina,229861,+33.059268,-080.035006
45,017,Calhoun,South Carolina,14119,+33.677921,-080.822118
45,019,Charleston,South Carolina,408235,+32.825793,-079.978136
45,021,Cherokee,South Carolina,56216,+35.080959,-081.648305
45,023,Chester,South Carolina,32294,+34.704401,-081.118573
45,025,Chesterfield,South Carolina,43273,+34.681114,-080.149834
45,027,Clarendon,South Carolina,31144,+33.686186,-080.207955
45,029,Colleton,South Carolina,38604,+32.908810,-080.646921
45,031,Darlington,South Carolina,62905,+34.326094,-079.985464
45,033,Dillon,South Carolina,28292,+34.394790,-079.361598
45,035,Dorchester,South Carolina,161540,+32.995941,-080.212663
45,037,Edgefield,South Carolina,25657,+33.713128,-081.923002
45,039,Fairfield,South Carolina,20948,+34.361268,-081.069334
45,041,Florence,South Carolina,137059,+34.106046,-079.764677
45,043,Georgetown,South Carolina,63404,+33.457552,-079.250947
45,045,Greenville,South Carolina,525534,+34.844659,-082.331257
45,047,Greenwood,South Carolina,69351,+34.205171,-082.147907
45,049,Hampton,South Carolina,18561,+32.801597,-081.116415
45,051,Horry,South Carolina,351029,+33.780221,-078.937681
45,053,Jasper,South Carolina,28791,+32.407305,-081.002142
45,055,Kershaw,South Carolina,65403,+34.257249,-080.650865
45,057,Lancaster,South Carolina,96016,+34.804751,-080.771843
45,059,Laurens,South Carolina,67539,+34.509505,-082.032019
45,061,Lee,South Carolina,16531,+34.183585,-080.266874
45,063,Lexington,South Carolina,293991,+33.962205,-081.218934
45,065,McCormick,South Carolina,9526,+33.879301,-082.297749
45,067,Marion,South Carolina,29183,+34.166085,-079.340476
45,069,Marlboro,South Carolina,26667,+34.637958,-079.671661
45,071,Newberry,South Carolina,37719,+34.264651,-081.573551
45,073,Oconee,South Carolina,78607,+34.707527,-083.002043
45,075,Orangeburg,South Carolina,84223,+33.471760,-080.798783
45,077,Pickens,South Carolina,131404,+34.805302,-082.689713
45,079,Richland,South Carolina,416147,+34.067968,-080.988835
45,081,Saluda,South Carolina,18862,+33.998820,-081.702809
45,083,Spartanburg,South Carolina,327997,+34.963891,-082.007751
45,085,Sumter,South Carolina,105556,+33.929496,-080.389604
45,087,Union,South Carolina,27244,+34.733128,-081.627678
45,089,Williamsburg,South Carolina,31026,+33.651948,-079.733224
45,091,York,South Carolina,282090,+34.998556,-081.051363
46,003,Aurora,South Dakota,2747,+43.693726,-098.529708
46,005,Beadle,South Dakota,19149,+44.367306,-098.227700
46,007,Bennett,South Dakota,3381,+43.210572,-101.785879
46,009,Bon Homme,South Dakota,7003,+42.966147,-097.859901
46,011,Brookings,South Dakota,34375,+44.310910,-096.785884
46,013,Brown,South Dakota,38301,+45.475353,-098.451669
46,015,Brule,South Dakota,5247,+43.762674,-099.191362
46,017,Buffalo,South Dakota,1948,+44.059088,-099.371007
46,019,Butte,South Dakota,10243,+44.669688,-103.766262
46,021,Campbell,South Dakota,1377,+45.801272,-100.100553
46,023,Charles Mix,South Dakota,9373,+43.175337,-098.527816
46,025,Clark,South Dakota,3837,+44.825614,-097.709207
46,027,Clay,South Dakota,14967,+42.808955,-096.936772
46,029,Codington,South Dakota,28325,+44.914070,-097.129856
46,031,Corson,South Dakota,3902,+45.758065,-100.912373
46,033,Custer,South Dakota,8318,+43.740721,-103.514861
46,035,Davison,South Dakota,19956,+43.706382,-098.040431
46,037,Day,South Dakota,5449,+45.369062,-097.519215
46,039,Deuel,South Dakota,4295,+44.738673,-096.660949
46,041,Dewey,South Dakota,5239,+45.116562,-101.110107
46,043,Douglas,South Dakota,2835,+43.377636,-098.369735
46,045,Edmunds,South Dakota,3986,+45.453421,-099.148719
46,047,Fall River,South Dakota,6973,+43.387361,-103.513072
46,049,Faulk,South Dakota,2125,+45.061037,-099.099318
46,051,Grant,South Dakota,7556,+45.206943,-096.658721
46,053,Gregory,South Dakota,3994,+43.183504,-099.279550
46,055,Haakon,South Dakota,1872,+44.133291,-101.572693
46,057,Hamlin,South Dakota,6164,+44.646162,-097.148245
46,059,Hand,South Dakota,3145,+44.525472,-098.991594
46,061,Hanson,South Dakota,3461,+43.656069,-097.771709
46,063,Harding,South Dakota,1311,+45.605864,-103.520304
46,065,Hughes,South Dakota,17765,+44.382830,-100.305301
46,067,Hutchinson,South Dakota,7427,+43.336978,-097.745451
46,069,Hyde,South Dakota,1262,+44.519687,-099.455271
46,071,Jackson,South Dakota,2806,+43.649678,-101.665063
46,073,Jerauld,South Dakota,1663,+44.091010,-098.537954
46,075,Jones,South Dakota,917,+43.895340,-100.695148
46,077,Kingsbury,South Dakota,5187,+44.377105,-097.408777
46,079,Lake,South Dakota,11059,+44.001466,-097.095038
46,081,Lawrence,South Dakota,25768,+44.453405,-103.805876
46,083,Lincoln,South Dakota,65161,+43.441142,-096.744487
46,085,Lyman,South Dakota,3718,+43.953669,-099.716961
46,087,McCook,South Dakota,5682,+43.661486,-097.348311
46,089,McPherson,South Dakota,2411,+45.766155,-099.243067
46,091,Marshall,South Dakota,4306,+45.757886,-097.628902
46,093,Meade,South Dakota,29852,+44.281372,-103.280064
46,095,Mellette,South Dakota,1918,+43.549370,-100.809211
46,097,Miner,South Dakota,2298,+44.011310,-097.551535
46,099,Minnehaha,South Dakota,197214,+43.558266,-096.731507
46,101,Moody,South Dakota,6336,+44.018445,-096.663373
46,102,Oglala Lakota,South Dakota,13672,+43.183372,-102.479640
46,103,Pennington,South Dakota,109222,+44.064853,-103.210935
46,105,Perkins,South Dakota,2835,+45.709610,-102.331006
46,107,Potter,South Dakota,2472,+45.070399,-099.951949
46,109,Roberts,South Dakota,10280,+45.611156,-096.959096
46,111,Sanborn,South Dakota,2330,+44.005619,-098.145130
46,115,Spink,South Dakota,6361,+44.904738,-098.412881
46,117,Stanley,South Dakota,2980,+44.372239,-100.448102
46,119,Sully,South Dakota,1446,+44.703108,-100.135851
46,121,Todd,South Dakota,9319,+43.249270,-100.780183
46,123,Tripp,South Dakota,5624,+43.350237,-099.846955
46,125,Turner,South Dakota,8673,+43.304408,-097.112768
46,127,Union,South Dakota,16811,+42.681007,-096.592222
46,129,Walworth,South Dakota,5315,+45.518483,-100.311806
46,135,Yankton,South Dakota,23310,+42.901260,-097.396931
46,137,Ziebach,South Dakota,2413,+44.929817,-101.530161
47,001,Anderson,Tennessee,77123,+36.081238,-084.178765
47,003,Bedford,Tennessee,50237,+35.512233,-086.465018
47,005,Benton,Tennessee,15864,+36.070898,-088.090044
47,007,Bledsoe,Tennessee,14913,+35.621511,-085.200314
47,009,Blount,Tennessee,135280,+35.753197,-083.973461
47,011,Bradley,Tennessee,108620,+35.167425,-084.859688
47,013,Campbell,Tennessee,39272,+36.381486,-084.125957
47,015,Cannon,Tennessee,14506,+35.799353,-086.063976
47,017,Carroll,Tennessee,28440,+36.018877,-088.464218
47,019,Carter,Tennessee,56356,+36.318990,-082.203404
47,021,Cheatham,Tennessee,41072,+36.272282,-087.063519
47,023,Chester,Tennessee,17341,+35.438266,-088.622510
47,025,Claiborne,Tennessee,32043,+36.488700,-083.639849
47,027,Clay,Tennessee,7581,+36.552828,-085.562901
47,029,Cocke,Tennessee,35999,+35.947274,-083.174047
47,031,Coffee,Tennessee,57889,+35.454229,-086.124582
47,033,Crockett,Tennessee,13911,+35.787543,-089.120017
47,035,Cumberland,Tennessee,61145,+35.955637,-085.017779
47,037,Davidson,Tennessee,715884,+36.137771,-086.744752
47,039,Decatur,Tennessee,11435,+35.606176,-088.123327
47,041,DeKalb,Tennessee,20080,+35.967047,-085.836916
47,043,Dickson,Tennessee,54315,+36.104233,-087.343938
47,045,Dyer,Tennessee,36801,+36.059417,-089.358361
47,047,Fayette,Tennessee,41990,+35.201116,-089.479763
47,049,Fentress,Tennessee,18489,+36.363232,-084.936669
47,051,Franklin,Tennessee,42774,+35.208173,-086.116159
47,053,Gibson,Tennessee,50429,+35.932264,-088.870969
47,055,Giles,Tennessee,30346,+35.192203,-087.030448
47,057,Grainger,Tennessee,23527,+36.266188,-083.486630
47,059,Greene,Tennessee,70152,+36.177480,-082.832594
47,061,Grundy,Tennessee,13529,+35.343196,-085.722272
47,063,Hamblen,Tennessee,64499,+36.215549,-083.297502
47,065,Hamilton,Tennessee,366207,+35.093764,-085.201806
47,067,Hancock,Tennessee,6662,+36.517225,-083.231102
47,069,Hardeman,Tennessee,25462,+35.222929,-089.018519
47,071,Hardin,Tennessee,26831,+35.198544,-088.225953
47,073,Hawkins,Tennessee,56721,+36.463000,-082.874023
47,075,Haywood,Tennessee,17864,+35.586198,-089.267733
47,077,Henderson,Tennessee,27842,+35.647965,-088.402891
47,079,Henry,Tennessee,32199,+36.319829,-088.291369
47,081,Hickman,Tennessee,24925,+35.854710,-087.405499
47,083,Houston,Tennessee,8283,+36.304161,-087.704274
47,085,Humphreys,Tennessee,18990,+36.071211,-087.775090
47,087,Jackson,Tennessee,11617,+36.327984,-085.629403
47,089,Jefferson,Tennessee,54683,+36.064823,-083.453077
47,091,Johnson,Tennessee,17948,+36.450066,-081.844689
47,093,Knox,Tennessee,478971,+35.971886,-083.991621
47,095,Lake,Tennessee,7005,+36.356402,-089.467221
47,097,Lauderdale,Tennessee,25143,+35.765131,-089.537383
47,099,Lawrence,Tennessee,44159,+35.237607,-087.353601
47,101,Lewis,Tennessee,12582,+35.533225,-087.521716
47,103,Lincoln,Tennessee,35319,+35.105199,-086.571740
47,105,Loudon,Tennessee,54886,+35.760641,-084.284282
47,107,McMinn,Tennessee,53276,+35.426045,-084.598722
47,109,McNairy,Tennessee,25866,+35.176963,-088.537496
47,111,Macon,Tennessee,25216,+36.535265,-086.025628
47,113,Madison,Tennessee,98823,+35.653504,-088.824487
47,115,Marion,Tennessee,28837,+35.109520,-085.608797
47,117,Marshall,Tennessee,34318,+35.496732,-086.770825
47,119,Maury,Tennessee,100974,+35.635591,-087.029196
47,121,Meigs,Tennessee,12758,+35.502098,-084.816211
47,123,Monroe,Tennessee,46250,+35.518372,-084.354235
47,125,Montgomery,Tennessee,220069,+36.557126,-087.345978
47,127,Moore,Tennessee,6461,+35.296438,-086.340442
47,129,Morgan,Tennessee,21035,+36.098366,-084.593205
47,131,Obion,Tennessee,30787,+36.397163,-089.079910
47,133,Overton,Tennessee,22511,+36.344912,-085.324939
47,135,Perry,Tennessee,8366,+35.653842,-087.859297
47,137,Pickett,Tennessee,5001,+36.565622,-085.141318
47,139,Polk,Tennessee,17544,+35.125195,-084.568406
47,141,Putnam,Tennessee,79854,+36.163157,-085.503795
47,143,Rhea,Tennessee,32870,+35.556758,-084.954393
47,145,Roane,Tennessee,53404,+35.881148,-084.522160
47,147,Robertson,Tennessee,72803,+36.484560,-086.830273
47,149,Rutherford,Tennessee,341486,+35.888267,-086.450266
47,151,Scott,Tennessee,21850,+36.454470,-084.508258
47,153,Sequatchie,Tennessee,15826,+35.355415,-085.391417
47,155,Sevier,Tennessee,98380,+35.864247,-083.582490
47,157,Shelby,Tennessee,929744,+35.131029,-089.886356
47,159,Smith,Tennessee,19904,+36.241313,-085.968175
47,161,Stewart,Tennessee,13657,+36.493716,-087.800108
47,163,Sullivan,Tennessee,158163,+36.529913,-082.397127
47,165,Sumner,Tennessee,196281,+36.396228,-086.536038
47,167,Tipton,Tennessee,60970,+35.475870,-089.750299
47,169,Trousdale,Tennessee,11615,+36.386235,-086.153351
47,171,Unicoi,Tennessee,17928,+36.151274,-082.394706
47,173,Union,Tennessee,19802,+36.245311,-083.815954
47,175,Van Buren,Tennessee,6168,+35.711516,-085.454611
47,177,Warren,Tennessee,40953,+35.695188,-085.794787
47,179,Washington,Tennessee,133001,+36.325615,-082.433815
47,181,Wayne,Tennessee,16232,+35.258132,-087.790328
47,183,Weakley,Tennessee,32902,+36.292493,-088.773817
47,185,White,Tennessee,27351,+35.941573,-085.488902
47,187,Williamson,Tennessee,247726,+35.912269,-086.846241
47,189,Wilson,Tennessee,147737,+36.200347,-086.409498
48,001,Anderson,Texas,57922,+31.775312,-095.683934
48,003,Andrews,Texas,18610,+32.321401,-102.539607
48,005,Angelina,Texas,86395,+31.313526,-094.716132
48,007,Aransas,Texas,23830,+28.030687,-097.072506
48,009,Archer,Texas,8560,+33.712813,-098.607348
48,011,Armstrong,Texas,1848,+35.092208,-101.392108
48,013,Atascosa,Texas,48981,+29.041628,-098.578427
48,015,Austin,Texas,30167,+29.850973,-096.219899
48,017,Bailey,Texas,6904,+34.218733,-102.744103
48,019,Bandera,Texas,20851,+29.703518,-099.031596
48,021,Bastrop,Texas,97216,+30.142585,-097.366668
48,023,Baylor,Texas,3465,+33.591163,-099.264553
48,025,Bee,Texas,31047,+28.395559,-097.733787
48,027,Bell,Texas,370647,+31.081490,-097.591674
48,029,Bexar,Texas,2009324,+29.484685,-098.532945
48,031,Blanco,Texas,11374,+30.177148,-098.392080
48,033,Borden,Texas,631,+32.757641,-101.436493
48,035,Bosque,Texas,18235,+31.862115,-097.570902
48,037,Bowie,Texas,92893,+33.436613,-094.200820
48,039,Brazoria,Texas,372031,+29.355331,-095.385044
48,041,Brazos,Texas,233849,+30.624157,-096.328757
48,043,Brewster,Texas,9546,+30.222448,-103.620129
48,045,Briscoe,Texas,1435,+34.443465,-101.234309
48,047,Brooks,Texas,7076,+27.208714,-098.144842
48,049,Brown,Texas,38095,+31.731619,-098.989268
48,051,Burleson,Texas,17642,+30.475618,-096.644593
48,053,Burnet,Texas,49130,+30.672177,-098.241706
48,055,Caldwell,Texas,45883,+29.865312,-097.674628
48,057,Calhoun,Texas,20106,+28.589157,-096.625881
48,059,Callahan,Texas,13708,+32.351779,-099.452875
48,061,Cameron,Texas,421017,+26.047418,-097.561196
48,063,Camp,Texas,12464,+32.990171,-094.985027
48,065,Carson,Texas,5807,+35.382121,-101.328264
48,067,Cass,Texas,28454,+33.080612,-094.297274
48,069,Castro,Texas,7371,+34.525081,-102.272214
48,071,Chambers,Texas,46571,+29.805419,-094.768972
48,073,Cherokee,Texas,50412,+31.913488,-095.216202
48,075,Childress,Texas,6664,+34.428092,-100.223958
48,077,Clay,Texas,10218,+33.825391,-098.244798
48,079,Cochran,Texas,2547,+33.689389,-102.741038
48,081,Coke,Texas,3285,+31.904116,-100.416634
48,083,Coleman,Texas,7684,+31.808131,-099.425034
48,085,Collin,Texas,1064465,+33.112899,-096.690642
48,087,Collingsworth,Texas,2652,+34.861822,-100.221748
48,089,Colorado,Texas,20557,+29.664806,-096.538931
48,091,Comal,Texas,161501,+29.764473,-098.221660
48,093,Comanche,Texas,13594,+31.972232,-098.559029
48,095,Concho,Texas,3303,+31.291192,-099.857069
48,097,Cooke,Texas,41668,+33.607384,-097.133790
48,099,Coryell,Texas,83093,+31.236375,-097.832520
48,101,Cottle,Texas,1380,+34.027790,-100.304280
48,103,Crane,Texas,4675,+31.402296,-102.352663
48,105,Crockett,Texas,3098,+30.704747,-101.216615
48,107,Crosby,Texas,5133,+33.660414,-101.357576
48,109,Culberson,Texas,2188,+31.064217,-104.819502
48,111,Dallam,Texas,7115,+36.104995,-102.568672
48,113,Dallas,Texas,2613539,+32.809819,-096.787649
48,115,Dawson,Texas,12456,+32.734655,-101.949301
48,117,Deaf Smith,Texas,18583,+34.835619,-102.402802
48,119,Delta,Texas,5230,+33.374802,-095.704590
48,121,Denton,Texas,906422,+33.116408,-097.014655
48,123,DeWitt,Texas,19824,+29.099569,-097.311520
48,125,Dickens,Texas,1770,+33.546700,-100.855931
48,127,Dimmit,Texas,8615,+28.520685,-099.826991
48,129,Donley,Texas,3258,+34.943929,-100.862317
48,131,Duval,Texas,9831,+27.742533,-098.391035
48,133,Eastland,Texas,17725,+32.357306,-098.845399
48,135,Ector,Texas,165171,+31.866684,-102.389586
48,137,Edwards,Texas,1422,+29.985934,-100.202797
48,139,Ellis,Texas,192455,+32.429032,-096.828008
48,141,El Paso,Texas,865657,+31.783025,-106.365548
48,143,Erath,Texas,42545,+32.212060,-098.225168
48,145,Falls,Texas,16968,+31.260935,-096.951052
48,147,Fannin,Texas,35662,+33.556926,-096.181312
48,149,Fayette,Texas,24435,+29.856137,-096.901177
48,151,Fisher,Texas,3672,+32.770889,-100.413975
48,153,Floyd,Texas,5402,+34.039808,-101.374427
48,155,Foard,Texas,1095,+33.991610,-099.705226
48,157,Fort Bend,Texas,822779,+29.620209,-095.681282
48,159,Franklin,Texas,10359,+33.122067,-095.223923
48,161,Freestone,Texas,19435,+31.700054,-096.209290
48,163,Frio,Texas,18385,+28.839468,-099.108503
48,165,Gaines,Texas,21598,+32.751995,-102.658045
48,167,Galveston,Texas,350682,+29.428137,-095.019324
48,169,Garza,Texas,5816,+33.197542,-101.380565
48,171,Gillespie,Texas,26725,+30.273641,-098.908076
48,173,Glasscock,Texas,1116,+31.842600,-101.525278
48,175,Goliad,Texas,7012,+28.710579,-097.362276
48,177,Gonzales,Texas,19653,+29.477178,-097.504312
48,179,Gray,Texas,21227,+35.530415,-100.939889
48,181,Grayson,Texas,135543,+33.644861,-096.626605
48,183,Gregg,Texas,124239,+32.499890,-094.790846
48,185,Grimes,Texas,29268,+30.439295,-096.007289
48,187,Guadalupe,Texas,172706,+29.601993,-098.107377
48,189,Hale,Texas,32522,+34.143518,-101.742413
48,191,Hall,Texas,2825,+34.664744,-100.592641
48,193,Hamilton,Texas,8222,+31.763001,-098.095686
48,195,Hansford,Texas,5285,+36.213672,-101.271246
48,197,Hardeman,Texas,3549,+34.285182,-099.701429
48,199,Hardin,Texas,56231,+30.299380,-094.257170
48,201,Harris,Texas,4731145,+29.816889,-095.425716
48,203,Harrison,Texas,68839,+32.534326,-094.427274
48,205,Hartley,Texas,5382,+35.994603,-102.502310
48,207,Haskell,Texas,5416,+33.177505,-099.764733
48,209,Hays,Texas,241067,+30.009405,-097.925385
48,211,Hemphill,Texas,3382,+35.893039,-100.360755
48,213,Henderson,Texas,82150,+32.241331,-095.889359
48,215,Hidalgo,Texas,870781,+26.235916,-098.184508
48,217,Hill,Texas,35874,+31.998194,-097.177130
48,219,Hockley,Texas,21537,+33.583536,-102.333262
48,221,Hood,Texas,61598,+32.434349,-097.762260
48,223,Hopkins,Texas,36787,+33.124495,-095.589265
48,225,Houston,Texas,22066,+31.297879,-095.466359
48,227,Howard,Texas,34860,+32.241408,-101.463071
48,229,Hudspeth,Texas,3202,+31.368286,-105.546009
48,231,Hunt,Texas,99956,+33.082058,-096.104497
48,233,Hutchinson,Texas,20617,+35.679194,-101.447120
48,235,Irion,Texas,1513,+31.270407,-100.834684
48,237,Jack,Texas,8472,+33.200241,-098.168766
48,239,Jackson,Texas,14988,+28.959201,-096.594369
48,241,Jasper,Texas,32980,+30.731569,-093.993279
48,243,Jeff Davis,Texas,1996,+30.608875,-103.996920
48,245,Jefferson,Texas,256526,+30.011460,-094.067627
48,247,Jim Hogg,Texas,4838,+27.303139,-098.685247
48,249,Jim Wells,Texas,38891,+27.755632,-098.062817
48,251,Johnson,Texas,179927,+32.441328,-097.322751
48,253,Jones,Texas,19663,+32.706551,-099.805060
48,255,Karnes,Texas,14710,+28.858110,-097.870329
48,257,Kaufman,Texas,145310,+32.671244,-096.358092
48,259,Kendall,Texas,44279,+29.831401,-098.717572
48,261,Kenedy,Texas,350,+27.104123,-097.788911
48,263,Kent,Texas,753,+33.250470,-100.625144
48,265,Kerr,Texas,52598,+30.040273,-099.159357
48,267,Kimble,Texas,4286,+30.486259,-099.727741
48,269,King,Texas,265,+33.644368,-100.295750
48,271,Kinney,Texas,3129,+29.303419,-100.418210
48,273,Kleberg,Texas,31040,+27.491433,-097.856967
48,275,Knox,Texas,3353,+33.459835,-099.703999
48,277,Lamar,Texas,50088,+33.675491,-095.534041
48,279,Lamb,Texas,13045,+34.028312,-102.324682
48,281,Lampasas,Texas,21627,+31.095229,-098.113200
48,283,La Salle,Texas,6664,+28.353424,-099.246365
48,285,Lavaca,Texas,20337,+29.407088,-097.043810
48,287,Lee,Texas,17478,+30.274826,-096.971427
48,289,Leon,Texas,15719,+31.291285,-096.048310
48,291,Liberty,Texas,91628,+30.159245,-094.925523
48,293,Limestone,Texas,22146,+31.590430,-096.519096
48,295,Lipscomb,Texas,3059,+36.386639,-100.363063
48,297,Live Oak,Texas,11335,+28.336604,-098.108137
48,299,Llano,Texas,21243,+30.680229,-098.508665
48,301,Loving,Texas,64,+31.777896,-103.608978
48,303,Lubbock,Texas,310639,+33.552551,-101.894337
48,305,Lynn,Texas,5596,+33.199122,-101.817174
